incident_id,ARREST,incident_hour,offense_category_name,crime_against,victim_type_name,weapon_name,agency_type_name,population_group,victim_age_group,offender_age_group,stolen_count,recovered_count,suburban_area
178366592,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366593,0,8.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366602,1,2.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178366606,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366624,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178366632,1,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178366635,1,5.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366641,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366647,1,0.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,36-50,26-35,1.0,1.0,N
178366649,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366656,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366672,0,11.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178366675,0,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366676,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366682,0,3.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366684,0,16.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366685,0,17.0,Sex Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366688,0,1.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366690,0,9.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,51-65,1.0,1.0,N
178366692,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366723,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178366733,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366737,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366750,1,15.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366754,0,8.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,18-25,1.0,1.0,N
178366779,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366789,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366793,0,9.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366796,0,22.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366815,0,7.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178366843,0,13.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366851,0,17.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178366868,0,13.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366875,0,8.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366881,0,9.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366884,0,14.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366891,1,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366894,1,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178366896,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366905,0,13.0,Assault Offenses,Person,Individual,Asphyxiation,City,500K+,26-35,36-50,1.0,1.0,N
178366908,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178366919,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366925,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366957,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178366958,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178366961,0,21.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,Under 18,1.0,1.0,N
178366962,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178366972,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178366976,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178366989,1,18.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367004,0,19.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367012,0,2.0,Assault Offenses,Person,Individual,Blunt Object,City,500K+,26-35,26-35,1.0,1.0,N
178367013,1,2.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,26-35,1.0,1.0,N
178367021,0,10.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,26-35,1.0,1.0,N
178367024,0,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367032,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178367034,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367049,0,21.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367057,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367079,0,20.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,26-35,1.0,1.0,N
178367081,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367082,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367094,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367095,0,1.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,26-35,1.0,1.0,N
178367118,0,5.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367125,0,2.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367127,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367128,1,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367153,0,6.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367158,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367160,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367183,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367185,1,21.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178367192,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,Under 18,1.0,1.0,N
178367197,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367200,1,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367206,0,0.0,Assault Offenses,Person,Individual,Handgun,City,500K+,18-25,26-35,1.0,1.0,N
178367215,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367217,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178367237,0,22.0,Assault Offenses,Person,Individual,Firearm,City,500K+,36-50,26-35,1.0,1.0,N
178367242,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367249,1,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367264,0,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367269,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367270,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367281,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178367283,0,2.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367295,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367298,0,14.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367299,0,18.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367300,1,20.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,18-25,1.0,1.0,N
178367301,1,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367303,1,21.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178367305,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367320,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367329,0,6.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,26-35,1.0,1.0,N
178367345,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
178367347,1,8.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,26-35,1.0,1.0,N
178367350,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367353,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367355,0,9.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,26-35,26-35,1.0,1.0,N
178367357,1,9.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367359,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367369,1,12.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,36-50,1.0,1.0,N
178367371,0,14.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367375,0,22.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367381,0,8.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367422,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367441,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
178367442,0,9.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,36-50,1.0,1.0,N
178367462,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367469,1,21.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,36-50,26-35,1.0,1.0,N
178367470,0,0.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367477,0,17.0,Embezzlement,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367482,0,10.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367486,1,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367492,1,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367502,0,4.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,Under 18,1.0,1.0,N
178367505,1,5.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367519,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367521,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367532,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367536,0,10.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367537,1,10.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367538,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
178367543,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367549,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367551,0,18.0,Assault Offenses,Person,Individual,Motor Vehicle/Vessel,City,500K+,18-25,Under 18,1.0,1.0,N
178367556,0,7.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367571,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367574,0,14.0,Assault Offenses,Person,Individual,Handgun,City,500K+,18-25,26-35,1.0,1.0,N
178367582,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367589,0,15.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367600,1,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367603,0,16.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367610,0,7.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367611,0,15.0,Assault Offenses,Person,Individual,Other,City,500K+,36-50,26-35,1.0,1.0,N
178367615,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367625,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,65+,1.0,1.0,N
178367642,1,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178367649,1,2.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367662,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367671,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367692,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178367697,0,12.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,26-35,26-35,1.0,1.0,N
178367710,0,4.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367723,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367735,1,17.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,26-35,1.0,1.0,N
178367752,0,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,65+,1.0,1.0,N
178367759,1,4.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367769,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367771,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367780,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367783,0,9.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367795,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367796,0,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178367798,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367818,1,16.0,Stolen Property Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367820,0,11.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367833,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367843,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367851,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367856,0,5.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178367864,0,10.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367865,0,5.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367869,1,4.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
178367883,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367884,1,7.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,36-50,36-50,1.0,1.0,N
178367885,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367897,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367902,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367904,0,1.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367907,0,10.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,36-50,1.0,1.0,N
178367908,0,7.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
178367910,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
178367911,0,9.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
178367913,0,4.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
178367923,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367925,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367938,0,14.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367946,0,2.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367949,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
178367950,0,3.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367955,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367956,0,1.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
178367958,0,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,Under 18,1.0,1.0,N
